"study_id","cell_id","cell_class","variant_id","scenario_id","n_x","n_y","moment_type","interval_id","tail_count_stratum","replications","continuum_band_coverage","any_primary_false_report_rate","reversal_certification_rate","exact_count_certification_rate","derivative_assisted_local_exact_root_certification_rate","derivative_assisted_false_exact_root_report_rate","mean_y_ess_ratio_upper","mean_y_max_share_upper","continuum_band_coverage_denominator","continuum_band_coverage_mcse","continuum_band_coverage_wilson_lower","continuum_band_coverage_wilson_upper","any_primary_false_report_rate_denominator","any_primary_false_report_rate_mcse","any_primary_false_report_rate_wilson_lower","any_primary_false_report_rate_wilson_upper","reversal_certification_rate_denominator","reversal_certification_rate_mcse","reversal_certification_rate_wilson_lower","reversal_certification_rate_wilson_upper","exact_count_certification_rate_denominator","exact_count_certification_rate_mcse","exact_count_certification_rate_wilson_lower","exact_count_certification_rate_wilson_upper","derivative_assisted_local_exact_root_certification_rate_denominator","derivative_assisted_local_exact_root_certification_rate_mcse","derivative_assisted_local_exact_root_certification_rate_wilson_lower","derivative_assisted_local_exact_root_certification_rate_wilson_upper","derivative_assisted_false_exact_root_report_rate_denominator","derivative_assisted_false_exact_root_report_rate_mcse","derivative_assisted_false_exact_root_report_rate_wilson_lower","derivative_assisted_false_exact_root_report_rate_wilson_upper"
"main_final_v003","M031_RARE_EQUAL_P01_n250","stress","main_primary","RARE_EQUAL_P01",250,250,"absolute","K2","1",388,0.966494845360825,0.0335051546391753,0,0,,,0.0157821204298086,0.504964442886767,388,0.00913565565557095,0.94352637433614,0.980316654141483,388,0.00913565565557095,0.0196833458585165,0.0564736256638601,388,0,8.67361737988404e-19,0.0098036048361385,388,0,8.67361737988404e-19,0.0098036048361385,0,,,,0,,,
"main_final_v003","M032_RARE_EQUAL_P01_n500","stress","main_primary","RARE_EQUAL_P01",500,500,"absolute","K2","1",74,0.72972972972973,0.256756756756757,0,0,,,0.0178100924322798,0.336802920675123,74,0.0516255032405687,0.619087515714335,0.817697720779218,74,0.0507820893911012,0.170977072995659,0.366544441305286,74,0,0,0.049349779396386,74,0,0,0.049349779396386,0,,,,0,,,
"main_final_v003","M033_RARE_NO_ROOT_P01_n100","stress","main_primary","RARE_NO_ROOT_P01",100,100,"absolute","K2","1",764,1,0,0,0,,,0.019386252740195,0.718771826028758,764,0,0.99499706771943,1,764,0,0,0.00500293228057015,764,0,0,0.00500293228057015,764,0,0,0.00500293228057015,0,,,,0,,,
"main_final_v003","M034_RARE_NO_ROOT_P01_n250","stress","main_primary","RARE_NO_ROOT_P01",250,250,"absolute","K2","1",431,0.751740139211137,0.0232018561484919,0,0,,,0.0157505311712378,0.505677418272537,431,0.0208088696012885,0.708851283329613,0.790181169989148,431,0.00725145477359832,0.0126506639376116,0.042177270099205,431,0,0,0.00883415953739163,431,0,0,0.00883415953739163,0,,,,0,,,
"main_final_v003","M035_RARE_NO_ROOT_P01_n500","stress","main_primary","RARE_NO_ROOT_P01",500,500,"absolute","K2","1",74,0,0.364864864864865,0,0,,,0.0173515730319141,0.340811071349774,74,0,0,0.049349779396386,74,0.0559607119968046,0.264385642928627,0.478681865016342,74,0,0,0.049349779396386,74,0,0,0.049349779396386,0,,,,0,,,
"main_final_v003","M036_RARE_CROSSING_P01_n100","stress","main_primary","RARE_CROSSING_P01",100,100,"absolute","K2","1",718,0.976323119777159,0,0,0,,,0.0193024599524495,0.720353774500791,718,0.00567409761956167,0.962410873918817,0.985165621780782,718,0,0,0.00532174866621002,718,0,0,0.00532174866621002,718,0,0,0.00532174866621002,0,,,,0,,,
"main_final_v003","M037_RARE_CROSSING_P01_n250","stress","main_primary","RARE_CROSSING_P01",250,250,"absolute","K2","1",424,0.839622641509434,0.089622641509434,0,0,,,0.0156880700647795,0.506472365668569,424,0.0178209425622487,0.801668570812831,0.871477974624457,424,0.0138719228814886,0.0659915057761755,0.120623085153768,424,0,0,0.00897869699510364,424,0,0,0.00897869699510364,0,,,,0,,,
"main_final_v003","M038_RARE_CROSSING_P01_n500","stress","main_primary","RARE_CROSSING_P01",500,500,"absolute","K2","1",58,0,0.879310344827586,0,0,,,0.0173184774412734,0.341734991733895,58,0,6.93889390390723e-18,0.0621178557872029,58,0.0427752067865732,0.771206459540391,0.940290339517593,58,0,6.93889390390723e-18,0.0621178557872029,58,0,6.93889390390723e-18,0.0621178557872029,0,,,,0,,,
"main_final_v003","M039_RARE_CROSSING_P01_n1000","stress","main_primary","RARE_CROSSING_P01",1000,1000,"absolute","K2","1",1,0,1,0,0,,,0.0187547445785238,0.229604802565958,1,0,0,0.793450685622762,1,0,0.206549314377238,1,1,0,0,0.793450685622762,1,0,0,0.793450685622762,0,,,,0,,,
"main_final_v003","M047_RARE_CROSSING_P01_nx100_ny400","stress","main_primary","RARE_CROSSING_P01",100,400,"absolute","K2","1",154,0.0454545454545455,0.149350649350649,0,0,,,0.0164952095689219,0.390871202534175,154,0.0167852033153636,0.0221900337464992,0.090844012910164,154,0.0287222517577173,0.101628183888364,0.214140937818204,154,0,0,0.0243374513223295,154,0,0,0.0243374513223295,0,,,,0,,,
"main_final_v003","M048_RARE_CROSSING_P01_nx400_ny100","stress","main_primary","RARE_CROSSING_P01",400,100,"absolute","K2","1",755,1,0,0,0,,,0.0194167365092577,0.718239178754531,755,0,0.994937732017615,1,755,0,0,0.00506226798238473,755,0,0,0.00506226798238473,755,0,0,0.00506226798238473,0,,,,0,,,
"main_final_v003","M019_RARE_CROSSING_P05_n100","power","main_primary","RARE_CROSSING_P05",100,100,"absolute","K3","1",66,0,0.984848484848485,0,0,,,0.0120704249173182,0.910366222762576,66,0,0,0.0550025570135413,66,0.015036292831784,0.919040797379336,0.997320359456018,66,0,0,0.0550025570135413,66,0,0,0.0550025570135413,0,,,,0,,,
"main_final_v003","M030_RARE_EQUAL_P01_n100","stress","main_primary","RARE_EQUAL_P01",100,100,"absolute","K3","1",769,0.981794538361508,0.0182054616384915,0,0,,,0.0120740405098169,0.910263952239454,769,0.00482112047218377,0.96967457270093,0.989124921739648,769,0.00482112047218377,0.0108750782603522,0.0303254272990702,769,0,4.33680868994202e-19,0.00497056514871231,769,0,4.33680868994202e-19,0.00497056514871231,0,,,,0,,,
"main_final_v003","M031_RARE_EQUAL_P01_n250","stress","main_primary","RARE_EQUAL_P01",250,250,"absolute","K3","1",388,0.971649484536082,0.0283505154639175,0,0,,,0.00624082077672508,0.801507382858052,388,0.00842596070218478,0.949954072418164,0.984097166318881,388,0.00842596070218477,0.015902833681119,0.0500459275818364,388,0,8.67361737988404e-19,0.0098036048361385,388,0,8.67361737988404e-19,0.0098036048361385,0,,,,0,,,
"main_final_v003","M032_RARE_EQUAL_P01_n500","stress","main_primary","RARE_EQUAL_P01",500,500,"absolute","K3","1",74,0.72972972972973,0.256756756756757,0,0,,,0.00451698075708765,0.667648061023553,74,0.0516255032405687,0.619087515714335,0.817697720779218,74,0.0507820893911012,0.170977072995659,0.366544441305286,74,0,0,0.049349779396386,74,0,0,0.049349779396386,0,,,,0,,,
"main_final_v003","M033_RARE_NO_ROOT_P01_n100","stress","main_primary","RARE_NO_ROOT_P01",100,100,"absolute","K3","1",764,1,0,0,0,,,0.0120781825489105,0.910094691781632,764,0,0.99499706771943,1,764,0,0,0.00500293228057015,764,0,0,0.00500293228057015,764,0,0,0.00500293228057015,0,,,,0,,,
"main_final_v003","M034_RARE_NO_ROOT_P01_n250","stress","main_primary","RARE_NO_ROOT_P01",250,250,"absolute","K3","1",431,0.689095127610209,0.0232018561484919,0,0,,,0.00623460749258872,0.801989088245383,431,0.0222953717749866,0.643887891549323,0.73096137062099,431,0.00725145477359832,0.0126506639376116,0.042177270099205,431,0,0,0.00883415953739163,431,0,0,0.00883415953739163,0,,,,0,,,
"main_final_v003","M035_RARE_NO_ROOT_P01_n500","stress","main_primary","RARE_NO_ROOT_P01",500,500,"absolute","K3","1",74,0,0.364864864864865,0,0,,,0.00444307976270167,0.672801792896918,74,0,0,0.049349779396386,74,0.0559607119968046,0.264385642928627,0.478681865016342,74,0,0,0.049349779396386,74,0,0,0.049349779396386,0,,,,0,,,
"main_final_v003","M036_RARE_CROSSING_P01_n100","stress","main_primary","RARE_CROSSING_P01",100,100,"absolute","K3","1",718,0.976323119777159,0,0,0,,,0.0120572856912315,0.910886757560441,718,0.00567409761956167,0.962410873918817,0.985165621780782,718,0,0,0.00532174866621002,718,0,0,0.00532174866621002,718,0,0,0.00532174866621002,0,,,,0,,,
"main_final_v003","M037_RARE_CROSSING_P01_n250","stress","main_primary","RARE_CROSSING_P01",250,250,"absolute","K3","1",424,0.775943396226415,0.089622641509434,0,0,,,0.00622208446331784,0.802704892370302,424,0.0202493443918464,0.733878764726958,0.813052803440839,424,0.0138719228814886,0.0659915057761755,0.120623085153768,424,0,0,0.00897869699510364,424,0,0,0.00897869699510364,0,,,,0,,,
"main_final_v003","M038_RARE_CROSSING_P01_n500","stress","main_primary","RARE_CROSSING_P01",500,500,"absolute","K3","1",58,0,0.879310344827586,0,0,,,0.00443789081168436,0.673670016778823,58,0,6.93889390390723e-18,0.0621178557872029,58,0.0427752067865732,0.771206459540391,0.940290339517593,58,0,6.93889390390723e-18,0.0621178557872029,58,0,6.93889390390723e-18,0.0621178557872029,0,,,,0,,,
"main_final_v003","M039_RARE_CROSSING_P01_n1000","stress","main_primary","RARE_CROSSING_P01",1000,1000,"absolute","K3","1",1,0,1,0,0,,,0.00327144162354307,0.552694756823912,1,0,0,0.793450685622762,1,0,0.206549314377238,1,1,0,0,0.793450685622762,1,0,0,0.793450685622762,0,,,,0,,,
"main_final_v003","M047_RARE_CROSSING_P01_nx100_ny400","stress","main_primary","RARE_CROSSING_P01",100,400,"absolute","K3","1",154,0,0.149350649350649,0,0,,,0.00487159231164729,0.717976930558469,154,0,0,0.0243374513223295,154,0.0287222517577173,0.101628183888364,0.214140937818204,154,0,0,0.0243374513223295,154,0,0,0.0243374513223295,0,,,,0,,,
"main_final_v003","M048_RARE_CROSSING_P01_nx400_ny100","stress","main_primary","RARE_CROSSING_P01",400,100,"absolute","K3","1",755,1,0,0,0,,,0.0120858218494197,0.909814942216399,755,0,0.994937732017615,1,755,0,0,0.00506226798238473,755,0,0,0.00506226798238473,755,0,0,0.00506226798238473,0,,,,0,,,
"main_final_v003","M019_RARE_CROSSING_P05_n100","power","main_primary","RARE_CROSSING_P05",100,100,"absolute","K1","2",174,0.442528735632184,0.339080459770115,0,0,,,0.0619140734932044,0.295780300542241,174,0.0376536739191409,0.370761149154495,0.516779134575607,174,0.0358881485234046,0.272893975519375,0.41221881892491,174,0,1.73472347597681e-18,0.0216004684518879,174,0,1.73472347597681e-18,0.0216004684518879,0,,,,0,,,
"main_final_v003","M030_RARE_EQUAL_P01_n100","stress","main_primary","RARE_EQUAL_P01",100,100,"absolute","K1","2",360,0.994444444444444,0.00555555555555556,0,0,,,0.0616800897308199,0.29734612370916,360,0.00391744366690854,0.979973001909327,0.998475141834076,360,0.00391744366690855,0.00152485816592414,0.0200269980906728,360,0,0,0.0105580568886935,360,0,0,0.0105580568886935,0,,,,0,,,
"main_final_v003","M031_RARE_EQUAL_P01_n250","stress","main_primary","RARE_EQUAL_P01",250,250,"absolute","K1","2",506,0.990118577075099,0.00988142292490119,0,0,,,0.0672719609360881,0.178050134240879,506,0.00439721893916749,0.977079376346484,0.995772068781752,506,0.00439721893916748,0.00422793121824848,0.0229206236535161,506,0,0,0.00753461444579211,506,0,0,0.00753461444579211,0,,,,0,,,
"main_final_v003","M032_RARE_EQUAL_P01_n500","stress","main_primary","RARE_EQUAL_P01",500,500,"absolute","K1","2",183,0.92896174863388,0.0710382513661202,0,0,,,0.0914595178187843,0.106369359773531,183,0.0189897611481631,0.882266529074185,0.95801806831096,183,0.0189897611481631,0.0419819316890402,0.117733470925815,183,0,0,0.0205599915829208,183,0,0,0.0205599915829208,0,,,,0,,,
"main_final_v003","M033_RARE_NO_ROOT_P01_n100","stress","main_primary","RARE_NO_ROOT_P01",100,100,"absolute","K1","2",377,1,0,0,0,,,0.0619711958857819,0.295530969019619,377,0,0.989913233625904,1,377,0,8.67361737988404e-19,0.0100867663740957,377,0,8.67361737988404e-19,0.0100867663740957,377,0,8.67361737988404e-19,0.0100867663740957,0,,,,0,,,
"main_final_v003","M034_RARE_NO_ROOT_P01_n250","stress","main_primary","RARE_NO_ROOT_P01",250,250,"absolute","K1","2",496,1,0,0,0,,,0.0672264624296219,0.178320042663807,496,0,0.99231464546827,1,496,0,0,0.00768535453172993,496,0,0,0.00768535453172993,496,0,0,0.00768535453172993,0,,,,0,,,
"main_final_v003","M035_RARE_NO_ROOT_P01_n500","stress","main_primary","RARE_NO_ROOT_P01",500,500,"absolute","K1","2",179,0.335195530726257,0.0837988826815642,0,0,,,0.0908699679182219,0.106880108583658,179,0.0352833294160034,0.270146741415642,0.407169331314563,179,0.0207103771175543,0.0514393716692256,0.133646981496886,179,0,1.73472347597681e-18,0.0210097799780809,179,0,1.73472347597681e-18,0.0210097799780809,0,,,,0,,,
"main_final_v003","M036_RARE_CROSSING_P01_n100","stress","main_primary","RARE_CROSSING_P01",100,100,"absolute","K1","2",394,0.961928934010152,0,0,0,,,0.0620125447477948,0.296347438637231,394,0.00964097378080889,0.938142417974091,0.976794906755692,394,0,0,0.00965575290237777,394,0,0,0.00965575290237777,394,0,0,0.00965575290237777,0,,,,0,,,
"main_final_v003","M037_RARE_CROSSING_P01_n250","stress","main_primary","RARE_CROSSING_P01",250,250,"absolute","K1","2",517,0.998065764023211,0,0,0,,,0.067067596060483,0.178636408387739,517,0.00193236443694427,0.989126095817871,0.999658478217536,517,0,4.33680868994202e-19,0.00737548587125164,517,0,4.33680868994202e-19,0.00737548587125164,517,0,4.33680868994202e-19,0.00737548587125164,0,,,,0,,,
"main_final_v003","M038_RARE_CROSSING_P01_n500","stress","main_primary","RARE_CROSSING_P01",500,500,"absolute","K1","2",156,0.506410256410256,0.346153846153846,0,0,,,0.0922483697646102,0.106220268779905,156,0.0400287483720839,0.428749624942754,0.583762773372151,156,0.0380899206792418,0.276006270124581,0.423696170317701,156,0,0,0.0240329314374149,156,0,0,0.0240329314374149,0,,,,0,,,
"main_final_v003","M039_RARE_CROSSING_P01_n1000","stress","main_primary","RARE_CROSSING_P01",1000,1000,"absolute","K1","2",4,0,1,0,0,,,0.140797759473508,0.0590675454996919,4,0,0,0.489890836454597,4,0,0.510109163545403,1,4,0,0,0.489890836454597,4,0,0,0.489890836454597,0,,,,0,,,
"main_final_v003","M047_RARE_CROSSING_P01_nx100_ny400","stress","main_primary","RARE_CROSSING_P01",100,400,"absolute","K1","2",304,0.940789473684211,0.0230263157894737,0,0,,,0.0808914519052732,0.127458736369806,304,0.0135365781128,0.908356186746552,0.962221808259962,304,0.00860234526058789,0.0111977622369538,0.0467588849574908,304,0,0,0.0124786922314178,304,0,0,0.0124786922314178,0,,,,0,,,
"main_final_v003","M048_RARE_CROSSING_P01_nx400_ny100","stress","main_primary","RARE_CROSSING_P01",400,100,"absolute","K1","2",378,1,0,0,0,,,0.0616586222626336,0.29726703930793,378,0,0.98993964973694,1,378,0,0,0.0100603502630604,378,0,0,0.0100603502630604,378,0,0,0.0100603502630604,0,,,,0,,,
"main_final_v003","M019_RARE_CROSSING_P05_n100","power","main_primary","RARE_CROSSING_P05",100,100,"absolute","K2","2",174,0.316091954022989,0.339080459770115,0,0,,,0.0283251618621103,0.445512700587239,174,0.0352477137617542,0.251615033472256,0.38851387446407,174,0.0358881485234046,0.272893975519375,0.41221881892491,174,0,1.73472347597681e-18,0.0216004684518879,174,0,1.73472347597681e-18,0.0216004684518879,0,,,,0,,,
"main_final_v003","M030_RARE_EQUAL_P01_n100","stress","main_primary","RARE_EQUAL_P01",100,100,"absolute","K2","2",360,0.994444444444444,0.00555555555555556,0,0,,,0.0282565312599888,0.447976112728657,360,0.00391744366690854,0.979973001909327,0.998475141834076,360,0.00391744366690855,0.00152485816592414,0.0200269980906728,360,0,0,0.0105580568886935,360,0,0,0.0105580568886935,0,,,,0,,,
"main_final_v003","M031_RARE_EQUAL_P01_n250","stress","main_primary","RARE_EQUAL_P01",250,250,"absolute","K2","2",506,0.990118577075099,0.00988142292490119,0,0,,,0.0175960683127294,0.357542203895617,506,0.00439721893916749,0.977079376346484,0.995772068781752,506,0.00439721893916748,0.00422793121824848,0.0229206236535161,506,0,0,0.00753461444579211,506,0,0,0.00753461444579211,0,,,,0,,,
"main_final_v003","M032_RARE_EQUAL_P01_n500","stress","main_primary","RARE_EQUAL_P01",500,500,"absolute","K2","2",183,0.923497267759563,0.0765027322404372,0,0,,,0.0156858700197522,0.267645875140849,183,0.019648560369431,0.875695688090359,0.953884646907713,183,0.019648560369431,0.0461153530922865,0.124304311909641,183,0,0,0.0205599915829208,183,0,0,0.0205599915829208,0,,,,0,,,
"main_final_v003","M033_RARE_NO_ROOT_P01_n100","stress","main_primary","RARE_NO_ROOT_P01",100,100,"absolute","K2","2",377,1,0,0,0,,,0.0283412311171934,0.445134618585905,377,0,0.989913233625904,1,377,0,8.67361737988404e-19,0.0100867663740957,377,0,8.67361737988404e-19,0.0100867663740957,377,0,8.67361737988404e-19,0.0100867663740957,0,,,,0,,,
"main_final_v003","M034_RARE_NO_ROOT_P01_n250","stress","main_primary","RARE_NO_ROOT_P01",250,250,"absolute","K2","2",496,1,0,0,0,,,0.0175860233480357,0.358132544873249,496,0,0.99231464546827,1,496,0,0,0.00768535453172993,496,0,0,0.00768535453172993,496,0,0,0.00768535453172993,0,,,,0,,,
"main_final_v003","M035_RARE_NO_ROOT_P01_n500","stress","main_primary","RARE_NO_ROOT_P01",500,500,"absolute","K2","2",179,0.23463687150838,0.0837988826815642,0,0,,,0.015591185898998,0.268884176478114,179,0.0316741801371136,0.178534949105764,0.301889235798804,179,0.0207103771175543,0.0514393716692256,0.133646981496886,179,0,1.73472347597681e-18,0.0210097799780809,179,0,1.73472347597681e-18,0.0210097799780809,0,,,,0,,,
"main_final_v003","M036_RARE_CROSSING_P01_n100","stress","main_primary","RARE_CROSSING_P01",100,100,"absolute","K2","2",394,0.964467005076142,0,0,0,,,0.0283338459849276,0.446995174319239,394,0.00932634514128732,0.941246704962126,0.978717747925513,394,0,0,0.00965575290237777,394,0,0,0.00965575290237777,394,0,0,0.00965575290237777,0,,,,0,,,
"main_final_v003","M037_RARE_CROSSING_P01_n250","stress","main_primary","RARE_CROSSING_P01",250,250,"absolute","K2","2",517,0.998065764023211,0,0,0,,,0.0175528820177562,0.358810631011216,517,0.00193236443694427,0.989126095817871,0.999658478217536,517,0,4.33680868994202e-19,0.00737548587125164,517,0,4.33680868994202e-19,0.00737548587125164,517,0,4.33680868994202e-19,0.00737548587125164,0,,,,0,,,
"main_final_v003","M038_RARE_CROSSING_P01_n500","stress","main_primary","RARE_CROSSING_P01",500,500,"absolute","K2","2",156,0.326923076923077,0.346153846153846,0,0,,,0.0158007669873443,0.267740461607627,156,0.0375571682783884,0.258242981838636,0.40392226365893,156,0.0380899206792418,0.276006270124581,0.423696170317701,156,0,0,0.0240329314374149,156,0,0,0.0240329314374149,0,,,,0,,,
"main_final_v003","M039_RARE_CROSSING_P01_n1000","stress","main_primary","RARE_CROSSING_P01",1000,1000,"absolute","K2","2",4,0,1,0,0,,,0.0176788568845219,0.178925143068286,4,0,0,0.489890836454597,4,0,0.510109163545403,1,4,0,0,0.489890836454597,4,0,0,0.489890836454597,0,,,,0,,,
"main_final_v003","M047_RARE_CROSSING_P01_nx100_ny400","stress","main_primary","RARE_CROSSING_P01",100,400,"absolute","K2","2",304,0.934210526315789,0.0230263157894737,0,0,,,0.0157755112681651,0.299089986262675,304,0.0142188277281352,0.900573102326576,0.95701119126193,304,0.00860234526058789,0.0111977622369538,0.0467588849574908,304,0,0,0.0124786922314178,304,0,0,0.0124786922314178,0,,,,0,,,
"main_final_v003","M048_RARE_CROSSING_P01_nx400_ny100","stress","main_primary","RARE_CROSSING_P01",400,100,"absolute","K2","2",378,1,0,0,0,,,0.028251544918919,0.447735797207258,378,0,0.98993964973694,1,378,0,0,0.0100603502630604,378,0,0,0.0100603502630604,378,0,0,0.0100603502630604,0,,,,0,,,
"main_final_v003","M019_RARE_CROSSING_P05_n100","power","main_primary","RARE_CROSSING_P05",100,100,"absolute","K3","2",174,0.264367816091954,0.339080459770115,0,0,,,0.0217894282610629,0.514665851213834,174,0.0334318206451256,0.204444427184497,0.334470736108921,174,0.0358881485234046,0.272893975519375,0.41221881892491,174,0,1.73472347597681e-18,0.0216004684518879,174,0,1.73472347597681e-18,0.0216004684518879,0,,,,0,,,
"main_final_v003","M030_RARE_EQUAL_P01_n100","stress","main_primary","RARE_EQUAL_P01",100,100,"absolute","K3","2",360,0.994444444444444,0.00555555555555556,0,0,,,0.0217530611856767,0.517770700254291,360,0.00391744366690854,0.979973001909327,0.998475141834076,360,0.00391744366690855,0.00152485816592414,0.0200269980906728,360,0,0,0.0105580568886935,360,0,0,0.0105580568886935,0,,,,0,,,
"main_final_v003","M031_RARE_EQUAL_P01_n250","stress","main_primary","RARE_EQUAL_P01",250,250,"absolute","K3","2",506,0.990118577075099,0.00988142292490119,0,0,,,0.00998950302384855,0.480775282519744,506,0.00439721893916749,0.977079376346484,0.995772068781752,506,0.00439721893916748,0.00422793121824848,0.0229206236535161,506,0,0,0.00753461444579211,506,0,0,0.00753461444579211,0,,,,0,,,
"main_final_v003","M032_RARE_EQUAL_P01_n500","stress","main_primary","RARE_EQUAL_P01",500,500,"absolute","K3","2",183,0.92896174863388,0.0710382513661202,0,0,,,0.00618027929369268,0.431962180619441,183,0.0189897611481631,0.882266529074185,0.95801806831096,183,0.0189897611481631,0.0419819316890402,0.117733470925815,183,0,0,0.0205599915829208,183,0,0,0.0205599915829208,0,,,,0,,,
"main_final_v003","M033_RARE_NO_ROOT_P01_n100","stress","main_primary","RARE_NO_ROOT_P01",100,100,"absolute","K3","2",377,1,0,0,0,,,0.0217968536007965,0.514226296406841,377,0,0.989913233625904,1,377,0,8.67361737988404e-19,0.0100867663740957,377,0,8.67361737988404e-19,0.0100867663740957,377,0,8.67361737988404e-19,0.0100867663740957,0,,,,0,,,
"main_final_v003","M034_RARE_NO_ROOT_P01_n250","stress","main_primary","RARE_NO_ROOT_P01",250,250,"absolute","K3","2",496,1,0,0,0,,,0.0099848019867812,0.481637599199717,496,0,0.99231464546827,1,496,0,0,0.00768535453172993,496,0,0,0.00768535453172993,496,0,0,0.00768535453172993,0,,,,0,,,
"main_final_v003","M035_RARE_NO_ROOT_P01_n500","stress","main_primary","RARE_NO_ROOT_P01",500,500,"absolute","K3","2",179,0.195530726256983,0.0837988826815642,0,0,,,0.00615789192783048,0.433483081187082,179,0.0296439260876575,0.144085311784642,0.259769805632178,179,0.0207103771175543,0.0514393716692256,0.133646981496886,179,0,1.73472347597681e-18,0.0210097799780809,179,0,1.73472347597681e-18,0.0210097799780809,0,,,,0,,,
"main_final_v003","M036_RARE_CROSSING_P01_n100","stress","main_primary","RARE_CROSSING_P01",100,100,"absolute","K3","2",394,0.964467005076142,0,0,0,,,0.0217742046281163,0.516973758270734,394,0.00932634514128732,0.941246704962126,0.978717747925513,394,0,0,0.00965575290237777,394,0,0,0.00965575290237777,394,0,0,0.00965575290237777,0,,,,0,,,
"main_final_v003","M037_RARE_CROSSING_P01_n250","stress","main_primary","RARE_CROSSING_P01",250,250,"absolute","K3","2",517,0.998065764023211,0,0,0,,,0.00997365122440661,0.48252729796179,517,0.00193236443694427,0.989126095817871,0.999658478217536,517,0,4.33680868994202e-19,0.00737548587125164,517,0,4.33680868994202e-19,0.00737548587125164,517,0,4.33680868994202e-19,0.00737548587125164,0,,,,0,,,
"main_final_v003","M038_RARE_CROSSING_P01_n500","stress","main_primary","RARE_CROSSING_P01",500,500,"absolute","K3","2",156,0.262820512820513,0.346153846153846,0,0,,,0.00619863827863192,0.433333503143064,156,0.0352414647660158,0.200046014997192,0.336995247351325,156,0.0380899206792418,0.276006270124581,0.423696170317701,156,0,0,0.0240329314374149,156,0,0,0.0240329314374149,0,,,,0,,,
"main_final_v003","M039_RARE_CROSSING_P01_n1000","stress","main_primary","RARE_CROSSING_P01",1000,1000,"absolute","K3","2",4,0,1,0,0,,,0.00446855356483399,0.361717064342689,4,0,0,0.489890836454597,4,0,0.510109163545403,1,4,0,0,0.489890836454597,4,0,0,0.489890836454597,0,,,,0,,,
"main_final_v003","M047_RARE_CROSSING_P01_nx100_ny400","stress","main_primary","RARE_CROSSING_P01",100,400,"absolute","K3","2",304,0.917763157894737,0.0230263157894737,0,0,,,0.00708975639480375,0.452173661642806,304,0.0157565717185486,0.881421368846743,0.943678671196743,304,0.00860234526058789,0.0111977622369538,0.0467588849574908,304,0,0,0.0124786922314178,304,0,0,0.0124786922314178,0,,,,0,,,
"main_final_v003","M048_RARE_CROSSING_P01_nx400_ny100","stress","main_primary","RARE_CROSSING_P01",400,100,"absolute","K3","2",378,1,0,0,0,,,0.0217518399086061,0.517389657299912,378,0,0.98993964973694,1,378,0,0,0.0100603502630604,378,0,0,0.0100603502630604,378,0,0,0.0100603502630604,0,,,,0,,,
"main_final_v003","M019_RARE_CROSSING_P05_n100","power","main_primary","RARE_CROSSING_P05",100,100,"absolute","K1","3-5",1032,0.991279069767442,0.00484496124031008,0,0,,,0.0757982150531829,0.199128907827558,1032,0.002894273216204,0.983509093392451,0.995405190608538,1032,0.00216147729567062,0.00207120013726993,0.011291326244376,1032,0,0,0.00370853935993991,1032,0,0,0.00370853935993991,0,,,,0,,,
"main_final_v003","M020_RARE_CROSSING_P05_n250","power","main_primary","RARE_CROSSING_P05",250,250,"absolute","K1","3-5",18,0,0.944444444444444,0,0,,,0.0613948490054934,0.128927805814087,18,0,0,0.175879223646658,18,0.0539902953226417,0.742426992181274,0.990124809021697,18,0,0,0.175879223646658,18,0,0,0.175879223646658,0,,,,0,,,
"main_final_v003","M030_RARE_EQUAL_P01_n100","stress","main_primary","RARE_EQUAL_P01",100,100,"absolute","K1","3-5",143,0.874125874125874,0.125874125874126,0,0,,,0.0695460801658171,0.225292613720887,143,0.0277387702105566,0.80980195333031,0.918875089647424,143,0.0277387702105566,0.0811249103525763,0.19019804666969,143,0,0,0.0261605874222815,143,0,0,0.0261605874222815,0,,,,0,,,
"main_final_v003","M031_RARE_EQUAL_P01_n250","stress","main_primary","RARE_EQUAL_P01",250,250,"absolute","K1","3-5",882,0.967120181405896,0.0328798185941043,0,0,,,0.0610900858505901,0.145968588712854,882,0.00600441410979902,0.953178184944673,0.977010836798538,882,0.00600441410979903,0.0229891632014625,0.0468218150553269,882,0,0,0.0043365082797188,882,0,0,0.0043365082797188,0,,,,0,,,
"main_final_v003","M032_RARE_EQUAL_P01_n500","stress","main_primary","RARE_EQUAL_P01",500,500,"absolute","K1","3-5",969,0.992776057791538,0.00619195046439629,0,0,,,0.0676911872820553,0.0924251262125624,969,0.00272051353197111,0.985164074941046,0.996496391254215,969,0.00252001486838594,0.00284082499995732,0.013442875367724,969,0,4.33680868994202e-19,0.00394869974533245,969,0,4.33680868994202e-19,0.00394869974533245,0,,,,0,,,
"main_final_v003","M033_RARE_NO_ROOT_P01_n100","stress","main_primary","RARE_NO_ROOT_P01",100,100,"absolute","K1","3-5",173,0.988439306358382,0,0,0,,,0.0694703197900781,0.226352182648347,173,0.00812725522428059,0.958834360920045,0.996823894372653,173,0,0,0.0217226144045165,173,0,0,0.0217226144045165,173,0,0,0.0217226144045165,0,,,,0,,,
