"study_id","cell_id","cell_class","variant_id","scenario_id","n_x","n_y","moment_type","interval_scope","configured_interval_ids","metric","successes","denominator","estimate","mcse","wilson_lower","wilson_upper"
"main_final_v003","M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_continuum_band_covers_truth",1892,2032,0.931102362204724,0.00561874119434319,0.919256742538509,0.941321075252314
"main_final_v003","M006_LN_NO_ROOT_n100","benchmark","main_primary","LN_NO_ROOT",100,100,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_any_primary_false_report",0,2032,0,0,0,0.00188691452571133
"main_final_v003","M007_LN_NO_ROOT_n250","benchmark","main_primary","LN_NO_ROOT",250,250,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_band_covers_truth_on_grid",1895,2032,0.93257874015748,0.00556261926191565,0.920839717861407,0.942685284236919
"main_final_v003","M007_LN_NO_ROOT_n250","benchmark","main_primary","LN_NO_ROOT",250,250,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_band_covers_truth_on_audit_grid",1895,2032,0.93257874015748,0.00556261926191565,0.920839717861407,0.942685284236919
"main_final_v003","M007_LN_NO_ROOT_n250","benchmark","main_primary","LN_NO_ROOT",250,250,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_continuum_band_covers_truth",1895,2032,0.93257874015748,0.00556261926191565,0.920839717861407,0.942685284236919
"main_final_v003","M007_LN_NO_ROOT_n250","benchmark","main_primary","LN_NO_ROOT",250,250,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_any_primary_false_report",0,2032,0,0,0,0.00188691452571133
"main_final_v003","M008_LN_NO_ROOT_n500","benchmark","main_primary","LN_NO_ROOT",500,500,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_band_covers_truth_on_grid",1895,2032,0.93257874015748,0.00556261926191565,0.920839717861407,0.942685284236919
"main_final_v003","M008_LN_NO_ROOT_n500","benchmark","main_primary","LN_NO_ROOT",500,500,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_band_covers_truth_on_audit_grid",1895,2032,0.93257874015748,0.00556261926191565,0.920839717861407,0.942685284236919
"main_final_v003","M008_LN_NO_ROOT_n500","benchmark","main_primary","LN_NO_ROOT",500,500,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_continuum_band_covers_truth",1895,2032,0.93257874015748,0.00556261926191565,0.920839717861407,0.942685284236919
"main_final_v003","M008_LN_NO_ROOT_n500","benchmark","main_primary","LN_NO_ROOT",500,500,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_any_primary_false_report",0,2032,0,0,0,0.00188691452571133
"main_final_v003","M009_MIXED_SIGN_n100","benchmark","main_primary","MIXED_SIGN",100,100,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_band_covers_truth_on_grid",1985,2032,0.976870078740158,0.00333459910367975,0.969379031981187,0.982561499342224
"main_final_v003","M009_MIXED_SIGN_n100","benchmark","main_primary","MIXED_SIGN",100,100,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_band_covers_truth_on_audit_grid",1985,2032,0.976870078740158,0.00333459910367975,0.969379031981187,0.982561499342224
"main_final_v003","M009_MIXED_SIGN_n100","benchmark","main_primary","MIXED_SIGN",100,100,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_continuum_band_covers_truth",1985,2032,0.976870078740158,0.00333459910367975,0.969379031981187,0.982561499342224
"main_final_v003","M009_MIXED_SIGN_n100","benchmark","main_primary","MIXED_SIGN",100,100,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_any_primary_false_report",47,2032,0.0231299212598425,0.00333459910367975,0.017438500657776,0.0306209680188129
"main_final_v003","M009_MIXED_SIGN_n100","benchmark","main_primary","MIXED_SIGN",100,100,"signed","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_band_covers_truth_on_grid",1959,2032,0.964074803149606,0.0041285076402327,0.95506775717156,0.971330510153493
"main_final_v003","M009_MIXED_SIGN_n100","benchmark","main_primary","MIXED_SIGN",100,100,"signed","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_band_covers_truth_on_audit_grid",1959,2032,0.964074803149606,0.0041285076402327,0.95506775717156,0.971330510153493
"main_final_v003","M009_MIXED_SIGN_n100","benchmark","main_primary","MIXED_SIGN",100,100,"signed","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_continuum_band_covers_truth",1959,2032,0.964074803149606,0.0041285076402327,0.95506775717156,0.971330510153493
"main_final_v003","M009_MIXED_SIGN_n100","benchmark","main_primary","MIXED_SIGN",100,100,"signed","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_any_primary_false_report",49,2032,0.0241141732283465,0.00340309318811258,0.0182882552053661,0.031736003009558
"main_final_v003","M010_MIXED_SIGN_n250","benchmark","main_primary","MIXED_SIGN",250,250,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_band_covers_truth_on_grid",1978,2032,0.973425196850394,0.00356799689794747,0.965488460590252,0.979575307348986
"main_final_v003","M010_MIXED_SIGN_n250","benchmark","main_primary","MIXED_SIGN",250,250,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_band_covers_truth_on_audit_grid",1978,2032,0.973425196850394,0.00356799689794747,0.965488460590252,0.979575307348986
"main_final_v003","M010_MIXED_SIGN_n250","benchmark","main_primary","MIXED_SIGN",250,250,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_continuum_band_covers_truth",1978,2032,0.973425196850394,0.00356799689794747,0.965488460590252,0.979575307348986
"main_final_v003","M010_MIXED_SIGN_n250","benchmark","main_primary","MIXED_SIGN",250,250,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_any_primary_false_report",54,2032,0.0265748031496063,0.00356799689794747,0.0204246926510143,0.0345115394097478
"main_final_v003","M010_MIXED_SIGN_n250","benchmark","main_primary","MIXED_SIGN",250,250,"signed","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_band_covers_truth_on_grid",1968,2032,0.968503937007874,0.00387451171727537,0.959981843657638,0.975257976589923
"main_final_v003","M010_MIXED_SIGN_n250","benchmark","main_primary","MIXED_SIGN",250,250,"signed","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_band_covers_truth_on_audit_grid",1968,2032,0.968503937007874,0.00387451171727537,0.959981843657638,0.975257976589923
"main_final_v003","M010_MIXED_SIGN_n250","benchmark","main_primary","MIXED_SIGN",250,250,"signed","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_continuum_band_covers_truth",1968,2032,0.968503937007874,0.00387451171727537,0.959981843657638,0.975257976589923
"main_final_v003","M010_MIXED_SIGN_n250","benchmark","main_primary","MIXED_SIGN",250,250,"signed","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_any_primary_false_report",37,2032,0.0182086614173228,0.00296610660945583,0.0132390674197259,0.0249964535651869
"main_final_v003","M011_LN_MODERATE_n100","power","main_primary","LN_MODERATE",100,100,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_band_covers_truth_on_grid",1870,2032,0.920275590551181,0.00600886926435009,0.907689821217846,0.931275311651291
"main_final_v003","M011_LN_MODERATE_n100","power","main_primary","LN_MODERATE",100,100,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_band_covers_truth_on_audit_grid",1870,2032,0.920275590551181,0.00600886926435009,0.907689821217846,0.931275311651291
