"cell_id","cell_class","variant_id","scenario_id","n_x","n_y","moment_type","interval_id","metric","successes","denominator","estimate","mcse","wilson_lower","wilson_upper"
"ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",2000,2000,"absolute","K1","derivative_assisted_requested",0,254,0,0,0,0.0148985304313125
"ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",2000,2000,"absolute","K1","derivative_assisted_implemented",254,254,1,0,0.985101469568688,1
"ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",2000,2000,"absolute","K1","derivative_assisted_applicable",0,254,0,0,0,0.0148985304313125
"ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",2000,2000,"absolute","K1","derivative_assisted_reported",0,0,,,,
"ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",2000,2000,"absolute","K1","derivative_assisted_failure",0,0,,,,
"ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",2000,2000,"absolute","K1","derivative_assisted_same_multiplier_seed",0,0,,,,
"ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",2000,2000,"absolute","K1","derivative_assisted_guard_failed",0,0,,,,
"ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",2000,2000,"absolute","K1","derivative_assisted_enclosure_limit_hit",0,0,,,,
"ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",2000,2000,"absolute","K1","derivative_assisted_derivative_positive_throughout_K",0,0,,,,
"ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",2000,2000,"absolute","K1","derivative_assisted_derivative_negative_throughout_K",0,0,,,,
"ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",2000,2000,"absolute","K1","derivative_assisted_exact_root_certified",0,0,,,,
"ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",2000,2000,"absolute","K1","derivative_assisted_local_exact_root_certified",0,0,,,,
"ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",2000,2000,"absolute","K1","derivative_assisted_exact_root_on_K_certified",0,0,,,,
"ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",2000,2000,"absolute","K1","derivative_assisted_exact_root_on_K_statement_true",0,0,,,,
"ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",2000,2000,"absolute","K1","derivative_assisted_false_exact_root_on_K_report",0,0,,,,
"ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",2000,2000,"absolute","K1","derivative_assisted_certificate_reported",0,0,,,,
"ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",2000,2000,"absolute","K1","derivative_assisted_certificate_statement_true",0,0,,,,
"ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",2000,2000,"absolute","K1","derivative_assisted_false_exact_root_report",0,0,,,,
"ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",2000,2000,"absolute","K1","derivative_assisted_value_grid_coverage",0,0,,,,
"ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",2000,2000,"absolute","K1","derivative_assisted_derivative_grid_coverage",0,0,,,,
"ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",2000,2000,"absolute","K1","derivative_assisted_joint_grid_coverage",0,0,,,,
"ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",2000,2000,"absolute","K1","pointwise_grid_curve_coverage",0,0,,,,
"ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",2000,2000,"absolute","K1","pointwise_root_coverage",0,0,,,,
"ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",2000,2000,"absolute","K1","pointwise_false_sign_report",0,0,,,,
"ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",2000,2000,"absolute","K1","pointwise_reversal_report",0,0,,,,
"ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",2000,2000,"absolute","K1","pointwise_no_root_report",0,0,,,,
"ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",2000,2000,"absolute","K1","any_primary_false_report",10,254,0.0393700787401575,0.01220237417846,0.0215232688001508,0.0709423064790899
"ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",2000,2000,"absolute","K1","joint_band_covers_truth_on_grid",241,254,0.948818897637795,0.0138270528403126,0.914415573030546,0.969848738235835
"ED1_001_TANGENCY_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",2000,2000,"absolute","K1","joint_band_covers_truth_on_audit_grid",241,254,0.948818897637795,0.0138270528403126,0.914415573030546,0.969848738235835
