"cell_id","cell_class","variant_id","scenario_id","n_x","n_y","moment_type","interval_id","metric","rows","finite","missing","positive_infinite","negative_infinite","mean","sd","q05","q50","q95"
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","enclosure_depth_limit_width_proportion",254,254,0,0,0,0.000233513779527558,0.000451931084727499,0,0,0.000959375000000015
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","enclosure_depth_limit_maximum_cell_width",254,254,0,0,0,1.70706200787635e-05,1.94138837128383e-05,0,0,3.90625000001865e-05
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","enclosure_node_limit_cells",254,254,0,0,0,0,0,0,0,0
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","enclosure_node_limit_total_width",254,254,0,0,0,0,0,0,0,0
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","enclosure_node_limit_width_proportion",254,254,0,0,0,0,0,0,0,0
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","enclosure_node_limit_maximum_cell_width",254,254,0,0,0,0,0,0,0,0
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","enclosure_variance_limit_cells",254,254,0,0,0,0,0,0,0,0
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","enclosure_variance_limit_total_width",254,254,0,0,0,0,0,0,0,0
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","enclosure_variance_limit_width_proportion",254,254,0,0,0,0,0,0,0,0
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","enclosure_variance_limit_maximum_cell_width",254,254,0,0,0,0,0,0,0,0
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","enclosure_statistical_limit_cells",254,254,0,0,0,7.47244094488189,14.4617947112799,0,0,30.7
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","enclosure_statistical_limit_total_width",254,254,0,0,0,0.000291892224409448,0.000564913855909373,0,0,0.00119921875000002
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","enclosure_statistical_limit_width_proportion",254,254,0,0,0,0.000233513779527558,0.000451931084727499,0,0,0.000959375000000015
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","enclosure_statistical_limit_maximum_cell_width",254,254,0,0,0,1.70706200787635e-05,1.94138837128383e-05,0,0,3.90625000001865e-05
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","certified_alternation_count",254,254,0,0,0,0.015748031496063,0.124744923522868,0,0,0
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","bracket_count",254,254,0,0,0,0.015748031496063,0.124744923522868,0,0,0
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","bracket_length",254,4,250,0,0,0.75875,0.0342478709800574,0.7175,0.77,0.78425
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","numerical_outer_component_count",254,254,0,0,0,1.00787401574803,0.153795870672733,1,1,1
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","numerical_outer_total_length",254,254,0,0,0,0.669730868602362,0.167430165611185,0.363142578125,0.71654296875,0.868451171875
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","numerical_outer_retained_proportion",254,254,0,0,0,0.53578469488189,0.133944132488948,0.2905140625,0.573234375,0.6947609375
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","numerical_outer_hausdorff",254,252,0,2,0,0.377830016121032,0.101639292956605,0.205515625,0.3939453125,0.528625
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","tangency_local_outer_total_length",254,254,0,0,0,0.473784756397638,0.0789047621513046,0.334240234375,0.5,0.5
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","tangency_scaled_outer_radius",254,243,11,0,0,1.64049603559684,0.122570570397089,1.40955305141495,1.67185076244106,1.67185076244106
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","tangency_scaled_outer_hausdorff",254,243,9,2,0,1.64049603559684,0.122570570397089,1.40955305141495,1.67185076244106,1.67185076244106
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","tangency_truncated_local_outer_total_length",254,254,0,0,0,0.473784756397638,0.0789047621513046,0.334240234375,0.5,0.5
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","tangency_truncated_local_scaled_outer_radius",254,243,11,0,0,1.64049603559684,0.122570570397089,1.40955305141495,1.67185076244106,1.67185076244106
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","tangency_truncated_local_scaled_outer_hausdorff",254,243,9,2,0,1.64049603559684,0.122570570397089,1.40955305141495,1.67185076244106,1.67185076244106
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","tangency_global_outer_component_count_conditional_on_continuum_band_coverage",254,243,11,0,0,1,0,1,1,1
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","tangency_global_outer_total_length_conditional_on_continuum_band_coverage",254,243,11,0,0,0.682538580246914,0.14685264745377,0.40637109375,0.7225390625,0.86685546875
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","tangency_global_outer_hausdorff_conditional_on_continuum_band_coverage",254,243,11,0,0,0.377633262602881,0.0929443555538096,0.21077734375,0.392890625,0.51685546875
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","tangency_global_outer_left_radius_conditional_on_continuum_band_coverage",254,243,11,0,0,0.305935892489712,0.0565026139693278,0.1828828125,0.3325,0.35
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","tangency_global_outer_right_radius_conditional_on_continuum_band_coverage",254,243,11,0,0,0.376602687757202,0.0944548009136968,0.2005,0.392890625,0.51685546875
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","tangency_global_scaled_outer_total_length_conditional_on_continuum_band_coverage",254,243,11,0,0,4.56441058312495,0.982062842448291,2.71756729167977,4.83190993013628,5.79701190542354
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","tangency_global_scaled_outer_hausdorff_conditional_on_continuum_band_coverage",254,243,11,0,0,2.52538583202292,0.621556366788916,1.40955305141495,2.62741796384877,3.45642083800606
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","tangency_global_scaled_outer_left_radius_conditional_on_continuum_band_coverage",254,243,11,0,0,2.04591662046804,0.377855752978133,1.22301107806196,2.2235615140466,2.34059106741748
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","tangency_global_scaled_outer_right_radius_conditional_on_continuum_band_coverage",254,243,11,0,0,2.51849396265691,0.631657323695128,1.34082431147773,2.62741796384877,3.45642083800606
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","tangency_global_root_component_left_conditional_on_continuum_band_coverage",254,243,11,0,0,0.294064107510288,0.0565026139693278,0.25,0.2675,0.4171171875
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","tangency_global_root_component_right_conditional_on_continuum_band_coverage",254,243,11,0,0,0.976602687757202,0.0944548009136968,0.8005,0.992890625,1.11685546875
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","tangency_global_root_component_length_conditional_on_continuum_band_coverage",254,243,11,0,0,0.682538580246914,0.14685264745377,0.40637109375,0.7225390625,0.86685546875
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","tangency_global_root_component_left_radius_conditional_on_continuum_band_coverage",254,243,11,0,0,0.305935892489712,0.0565026139693278,0.1828828125,0.3325,0.35
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","tangency_global_root_component_right_radius_conditional_on_continuum_band_coverage",254,243,11,0,0,0.376602687757202,0.0944548009136968,0.2005,0.392890625,0.51685546875
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","tangency_global_scaled_root_component_length_conditional_on_continuum_band_coverage",254,243,11,0,0,4.56441058312495,0.982062842448291,2.71756729167977,4.83190993013628,5.79701190542354
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","tangency_global_scaled_root_component_left_radius_conditional_on_continuum_band_coverage",254,243,11,0,0,2.04591662046804,0.377855752978133,1.22301107806196,2.2235615140466,2.34059106741748
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","tangency_global_scaled_root_component_right_radius_conditional_on_continuum_band_coverage",254,243,11,0,0,2.51849396265691,0.631657323695128,1.34082431147773,2.62741796384877,3.45642083800606
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","empirical_root_count",254,254,0,0,0,0,0,0,0,0
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","root_isolation_maximum_bisections",254,0,254,0,0,,,,,
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","root_error_conditional_on_isolation",254,0,254,0,0,,,,,
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","derivative_hat",254,0,254,0,0,,,,,
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","variance_at_root_hat",254,0,254,0,0,,,,,
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","root_standard_error",254,0,254,0,0,,,,,
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","wald_length",254,0,254,0,0,,,,,
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","wald_collection_bias_conditional_on_isolation",254,0,254,0,0,,,,,
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","wald_collection_rmse_conditional_on_isolation",254,0,254,0,0,,,,,
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","wald_collection_total_length",254,0,254,0,0,,,,,
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","root_multiplier_critical_value",254,0,254,0,0,,,,,
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","root_multiplier_total_length",254,0,254,0,0,,,,,
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","derivative_assisted_critical_value",254,0,254,0,0,,,,,
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","derivative_assisted_critical_value_ratio",254,0,254,0,0,,,,,
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","derivative_assisted_value_maximum_half_width",254,0,254,0,0,,,,,
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","derivative_assisted_derivative_maximum_half_width",254,0,254,0,0,,,,,
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","derivative_assisted_value_width_inflation",254,0,254,0,0,,,,,
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","derivative_assisted_guard_minimum_ratio",254,0,254,0,0,,,,,
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","derivative_assisted_guard_minimum_ratio_d0",254,0,254,0,0,,,,,
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","derivative_assisted_guard_minimum_ratio_d1",254,0,254,0,0,,,,,
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","derivative_assisted_guard_nodes_used",254,0,254,0,0,,,,,
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","derivative_assisted_guard_maximum_level",254,0,254,0,0,,,,,
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","derivative_assisted_value_enclosure_nodes_used",254,0,254,0,0,,,,,
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","derivative_assisted_derivative_enclosure_nodes_used",254,0,254,0,0,,,,,
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","derivative_assisted_value_unresolved_cells",254,0,254,0,0,,,,,
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","derivative_assisted_derivative_unresolved_cells",254,0,254,0,0,,,,,
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","derivative_assisted_value_variance_unresolved_cells",254,0,254,0,0,,,,,
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","derivative_assisted_derivative_variance_unresolved_cells",254,0,254,0,0,,,,,
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","derivative_assisted_certificate_count",254,0,254,0,0,,,,,
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","derivative_assisted_covariance_01_min",254,0,254,0,0,,,,,
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","derivative_assisted_covariance_01_max",254,0,254,0,0,,,,,
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","derivative_assisted_correlation_01_min",254,0,254,0,0,,,,,
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","derivative_assisted_correlation_01_max",254,0,254,0,0,,,,,
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","x_ess_ratio_p1",254,254,0,0,0,0.603025547647453,0.00778098561221209,0.588630918472437,0.603556861644514,0.614750097648748
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","y_ess_ratio_p1",254,254,0,0,0,0.361381440866463,0.0040989110291679,0.354583626449637,0.361147773663327,0.367468957146582
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","x_max_share_p1",254,254,0,0,0,0.00109264056791423,1.36639087384013e-05,0.00106951903147843,0.00109242154651366,0.00111362416440871
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","y_max_share_p1",254,254,0,0,0,0.00103318170372571,2.151887525424e-05,0.000999309290047596,0.00103398124619821,0.00106841044415891
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","x_top1pct_share_p1",254,254,0,0,0,0.0418206759155703,0.000542871331206946,0.0409255548493151,0.0417688472984346,0.0426858314119643
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","y_top1pct_share_p1",254,254,0,0,0,0.0411332364521829,0.000849104395663346,0.0398119632585421,0.041162212019916,0.0425544668760743
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","x_ess_ratio_upper",254,254,0,0,0,0.481625212000072,0.0111540995551403,0.461634238291287,0.482368090735505,0.498610848958398
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","y_ess_ratio_upper",254,254,0,0,0,0.239392055397799,0.00564830135824484,0.23031412556201,0.239005780350436,0.248229427805262
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","x_max_share_upper",254,254,0,0,0,0.00181396954310289,2.87391786505856e-05,0.00176364149482263,0.00181319263082307,0.00185674926689963
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","y_max_share_upper",254,254,0,0,0,0.00135486727257588,3.76614843129746e-05,0.00129532509094094,0.00135571067605155,0.00141741224379858
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","x_top1pct_share_upper",254,254,0,0,0,0.0679341306398782,0.00104692475958203,0.0662201308128523,0.0679224978017269,0.0696153183112224
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","y_top1pct_share_upper",254,254,0,0,0,0.0538135090257854,0.001479843752814,0.0514618003850937,0.0538447313800326,0.0562974381447915
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","x_count_above_q95",254,254,0,0,0,200.685039370079,13.067898565697,179.65,200,223
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","y_count_above_q95",254,254,0,0,0,201.011811023622,12.8326049294911,181,202,220.35
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","x_count_above_q99",254,254,0,0,0,41.1259842519685,6.18935989460052,31,41,51.35
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","y_count_above_q99",254,254,0,0,0,40.8503937007874,6.47778659821208,31,40,51.35
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","x_latent_high_count",254,254,0,0,0,2543.17322834646,29.9323597117907,2495,2543,2589
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","y_latent_high_count",254,254,0,0,0,3920.09842519685,9.04108745297417,3905,3921,3934.35
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","elapsed_seconds",254,254,0,0,0,8.96229921259842,7.46531854281457,6.0786,7.397,14.5875
"ED1_003_TANGENCY_SV_POWER_n4000_depth6_reference","diagnostic","depth6_reference","TANGENCY_SV_POWER",4000,4000,"absolute","K1","peak_r_heap_mb",254,254,0,0,0,262.942913385827,7.08774543505565,258.9,262.4,268.8
"ED1_004_TANGENCY_SV_POWER_n4000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",4000,4000,"absolute","K1","bootstrap_grid_size",254,254,0,0,0,251,0,251,251,251
"ED1_004_TANGENCY_SV_POWER_n4000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",4000,4000,"absolute","K1","bootstrap_grid_spacing",254,254,0,0,0,0.00500000000000012,0,0.00500000000000012,0.00500000000000012,0.00500000000000012
"ED1_004_TANGENCY_SV_POWER_n4000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",4000,4000,"absolute","K1","enclosure_grid_size",254,254,0,0,0,501,0,501,501,501
"ED1_004_TANGENCY_SV_POWER_n4000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",4000,4000,"absolute","K1","enclosure_grid_spacing",254,254,0,0,0,0.00250000000000017,0,0.00250000000000017,0.00250000000000017,0.00250000000000017
"ED1_004_TANGENCY_SV_POWER_n4000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",4000,4000,"absolute","K1","configured_guard_maximum_levels",254,254,0,0,0,6,0,6,6,6
"ED1_004_TANGENCY_SV_POWER_n4000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",4000,4000,"absolute","K1","configured_continuum_enclosure_maximum_levels",254,254,0,0,0,8,0,8,8,8
"ED1_004_TANGENCY_SV_POWER_n4000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",4000,4000,"absolute","K1","guard_minimum_ratio",254,254,0,0,0,0.0585713551753278,0.000938355259781674,0.0570476333071753,0.0585419970687683,0.0602664976701131
"ED1_004_TANGENCY_SV_POWER_n4000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",4000,4000,"absolute","K1","guard_nodes_used",254,254,0,0,0,251,0,251,251,251
"ED1_004_TANGENCY_SV_POWER_n4000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",4000,4000,"absolute","K1","guard_maximum_level",254,254,0,0,0,0,0,0,0,0
"ED1_004_TANGENCY_SV_POWER_n4000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",4000,4000,"absolute","K1","critical_value",254,254,0,0,0,2.15806739325092,0.055458883282344,2.07100143450969,2.15587781943262,2.25635011472099
"ED1_004_TANGENCY_SV_POWER_n4000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",4000,4000,"absolute","K1","maximum_half_width",254,254,0,0,0,7.22700570581267,0.202752286352655,6.90430921149638,7.21953499466485,7.5823907211581
"ED1_004_TANGENCY_SV_POWER_n4000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",4000,4000,"absolute","K1","integrated_half_width",254,254,0,0,0,1.71447836026381,0.0476754137326743,1.63724767451919,1.71302719170593,1.79720138366652
"ED1_004_TANGENCY_SV_POWER_n4000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",4000,4000,"absolute","K1","continuum_truth_nodes_used",254,254,0,0,0,1354.13385826772,2109.89714400862,672,953,2778.6
"ED1_004_TANGENCY_SV_POWER_n4000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",4000,4000,"absolute","K1","continuum_truth_maximum_level",254,254,0,0,0,2.33464566929134,0.890341494439241,2,2,4
"ED1_004_TANGENCY_SV_POWER_n4000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",4000,4000,"absolute","K1","continuum_truth_unresolved_cells",254,254,0,0,0,0,0,0,0,0
"ED1_004_TANGENCY_SV_POWER_n4000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",4000,4000,"absolute","K1","enclosure_nodes_used",254,254,0,0,0,679.748031496063,143.226759512245,537.65,669.5,924.35
