"order","delta_hat","variance_hat","standard_error","critical_value","half_width","lower","upper","studentized","sign_status"
0.3225,0.0282911982545345,0.175819154740979,0.00406248747168386,2.22823852982312,0.00905219111132967,0.0192390071432048,0.0373433893658641,6.96400873891386,"positive"
0.32375,0.028453090691709,0.177962929548785,0.00408717952359037,2.22823852982312,0.00910721089276816,0.0193458797989408,0.0375603015844771,6.96154659404695,"positive"
0.325,0.0286159512503384,0.180133689656828,0.00411203131268904,2.22823852982312,0.00916258660677285,0.0194533646435656,0.0377785378571113,6.95907912034483,"positive"
0.32625,0.0287797859568184,0.182331784374017,0.00413704392313848,2.22823852982312,0.00921832066910775,0.0195614652877107,0.0379981066259262,6.95660633329347,"positive"
0.3275,0.0289446008763785,0.184557567640776,0.00416221844670438,2.22823852982312,0.00927441551248723,0.0196701853638913,0.0382190163888657,6.95412824843364,"positive"
0.32875,0.0291104021133397,0.186811398091723,0.00418755598281402,2.22823852982312,0.00933087358669751,0.0197795285266422,0.0384412757000372,6.95164488136052,"positive"
0.33,0.0292771958113737,0.189093639119207,0.00421305763861126,2.22823852982312,0.0093876973587192,0.0198894984526545,0.0386648931700929,6.94915624772328,"positive"
0.33125,0.0294449881537641,0.191404658937719,0.00423872452901187,2.22823852982312,0.00944488931285059,0.0200000988409135,0.0388898774666147,6.9466623632247,"positive"
0.3325,0.0296137853636689,0.193744830649197,0.00426455777675932,2.22823852982312,0.00950245195083193,0.020111333412837,0.0391162373145008,6.94416324362071,"positive"
0.33375,0.0297835937043853,0.196114532309223,0.00429055851248092,2.22823852982312,0.00956038779197054,0.0202232059124147,0.0393439814963558,6.94165890471998,"positive"
0.335,0.0299544194796158,0.198514146994138,0.0043167278747444,2.22823852982312,0.00961869937326694,0.0203357201063489,0.0395731188528828,6.93914936238353,"positive"
0.33625,0.0301262690337369,0.200944062869078,0.00434306701011492,2.22823852982312,0.00967738924954174,0.0204488797841951,0.0398036582832786,6.93663463252429,"positive"
0.3375,0.0302991487520683,0.20340467325695,0.00436957707321242,2.22823852982312,0.00973645999356364,0.0205626887585046,0.0400356087456319,6.93411473110669,"positive"
0.33875,0.0304730650611455,0.205896376708358,0.0043962592267695,2.22823852982312,0.0097959141961782,0.0206771508649673,0.0402689792573237,6.93158967414621,"positive"
0.34,0.0306480244289931,0.208419577072494,0.00442311464168964,2.22823852982312,0.00985575446643763,0.0207922699625555,0.0405037788954307,6.92905947770901,"positive"
0.34125,0.0308240333654003,0.210974683569006,0.00445014449710584,2.22823852982312,0.00991598343173155,0.0209080499336688,0.0407400167971319,6.92652415791145,"positive"
0.3425,0.0310010984221985,0.213562110860857,0.00447734998043975,2.22823852982312,0.00997660373791863,0.0210244946842798,0.0409777021601171,6.92398373091971,"positive"
0.34375,0.0311792261935403,0.216182279128191,0.00450473228746116,2.22823852982312,0.0100376180494592,0.0211416081440812,0.0412168442429995,6.92143821294933,"positive"
0.345,0.0313584233161813,0.21883561414322,0.00453229262234801,2.22823852982312,0.0100990290495489,0.0212593942666323,0.0414574523657302,6.91888762026482,"positive"
0.34625,0.0315386964697622,0.221522547346137,0.00456003219774673,2.22823852982312,0.0101608394402533,0.0213778570295089,0.0416995359100155,6.9163319691792,"positive"
0.3475,0.0317200523770949,0.224243515922086,0.00458795223483311,2.22823852982312,0.0102230519426432,0.0214970004344517,0.0419431043197381,6.91377127605357,"positive"
0.34875,0.0319024978044488,0.226998962879189,0.00461605396337354,2.22823852982312,0.0102856692969316,0.0216168285075171,0.0421881671013804,6.91120555729672,"positive"
0.35,0.0320860395618398,0.229789337127654,0.00464433862178681,2.22823852982312,0.010348694262611,0.0217373452992288,0.0424347338244507,6.90863482936466,"positive"
0.35125,0.0322706845033214,0.232615093559976,0.0046728074572062,2.22823852982312,0.0104121296185916,0.0218585548847297,0.042682814121913,6.90605910876018,"positive"
0.3525,0.0324564395272773,0.23547669313224,0.00470146172554216,2.22823852982312,0.0104759781633417,0.0219804613639356,0.042932417690619,6.90347841203249,"positive"
0.35375,0.0326433115767166,0.238374602946559,0.00473030269154539,2.22823852982312,0.0105402427150274,0.0221030688616891,0.043183554291744,6.90089275577668,"positive"
0.355,0.0328313076395701,0.241309296334639,0.00475933162887039,2.22823852982312,0.0106049261116548,0.0222263815279153,0.0434362337512249,6.89830215663339,"positive"
0.35625,0.0330204347489898,0.244281252942506,0.00478854982013944,2.22823852982312,0.0106700312112123,0.0223504035377775,0.0436904659602021,6.89570663128828,"positive"
0.3575,0.0332106999836494,0.247290958816406,0.0048179585570071,2.22823852982312,0.0107355608918142,0.0224751390918351,0.0439462608754636,6.89310619647167,"positive"
0.35875,0.0334021104680473,0.25033890648989,0.00484755914022517,2.22823852982312,0.0108015180518459,0.0226005924162013,0.0442036285198932,6.89050086895809,"positive"
0.36,0.0335946733728117,0.253425595072102,0.00487735287970809,2.22823852982312,0.0108679056101093,0.0227267677627024,0.044462578982921,6.88789066556578,"positive"
0.36125,0.0337883959150078,0.256551530337292,0.00490734109459883,2.22823852982312,0.0109347265059695,0.0228536694090384,0.0447231224209773,6.88527560315634,"positive"
0.3625,0.0339832853584468,0.259717224815567,0.00493752511333529,2.22823852982312,0.011001983699503,0.0229813016589438,0.0449852690579498,6.88265569863423,"positive"
0.36375,0.0341793490139972,0.262923197884898,0.00496790627371718,2.22823852982312,0.0110696801716466,0.0231096688423506,0.0452490291856438,6.88003096894637,"positive"
0.365,0.0343765942398982,0.266169975864396,0.00499848592297331,2.22823852982312,0.0111378189243476,0.0232387753155506,0.0455144131642458,6.87740143108166,"positive"
0.36625,0.0345750284420755,0.26945809210889,0.0050292654178295,2.22823852982312,0.0112064029807147,0.0233686254613608,0.0457814314227901,6.87476710207058,"positive"
0.3675,0.0347746590744586,0.272788087104804,0.00506024612457687,2.22823852982312,0.0112754353851703,0.0234992236892883,0.0460500944596289,6.87212799898471,"positive"
0.36875,0.0349754936393009,0.276160508567366,0.00509142941914071,2.22823852982312,0.0113449192036043,0.0236305744356966,0.0463204128429052,6.86948413893632,"positive"
0.37,0.0351775396875018,0.279575911539167,0.00512281668714981,2.22823852982312,0.011414857523528,0.0237626821639738,0.0465923972110298,6.86683553907793,"positive"
0.37125,0.0353808048189306,0.283034858490081,0.00515440932400628,2.22823852982312,0.0114852534542303,0.0238955513647002,0.0468660582731609,6.86418221660183,"positive"
0.3725,0.0355852966827532,0.286537919418573,0.00518620873495596,2.22823852982312,0.0115561101269341,0.0240291865558191,0.0471414068096873,6.86152418873966,"positive"
0.37375,0.0357910229777609,0.290085671954408,0.00521821633515924,2.22823852982312,0.0116274306949542,0.0241635922828067,0.0474184536727151,6.85886147276197,"positive"
0.375,0.0359979914527008,0.293678701462787,0.00525043354976246,2.22823852982312,0.0116992183338567,0.0242987731188441,0.0476972097865575,6.85619408597779,"positive"
0.37625,0.0362062099066095,0.297317601149924,0.00528286181396986,2.22823852982312,0.0117714762416189,0.0244347336649906,0.0479776861482284,6.85352204573414,"positive"
0.3775,0.0364156861891481,0.301002972170096,0.00531550257311594,2.22823852982312,0.0118442076387909,0.0245714785503573,0.048259893827939,6.85084536941562,"positive"
0.37875,0.0366264282009404,0.30473542373416,0.00534835728273848,2.22823852982312,0.0119174157686579,0.0247090124322824,0.0485438439695983,6.84816407444396,"positive"
0.38,0.0368384438939122,0.308515573219598,0.00538142740865202,2.22823852982312,0.0119911038974046,0.0248473399965076,0.0488295477913168,6.84547817827757,"positive"
0.38125,0.0370517412716344,0.312344046282071,0.00541471442702189,2.22823852982312,0.0120652753142793,0.0249864659573551,0.0491170165859137,6.84278769841108,"positive"
0.3825,0.0372663283896672,0.316221476968531,0.00544821982443879,2.22823852982312,0.0121399333317607,0.0251263950579065,0.0494062617214278,6.84009265237492,"positive"
0.38375,0.0374822133559072,0.320148507831898,0.00548194509799392,2.22823852982312,0.012215081285725,0.0252671320701822,0.0496972946416322,6.83739305773485,"positive"
0.385,0.037699404330937,0.324125790047338,0.00551589175535459,2.22823852982312,0.0122907225356148,0.0254086817953222,0.0499901268665517,6.83468893209154,"positive"
0.38625,0.0379179095283766,0.328153983530143,0.00555006131484053,2.22823852982312,0.0123668604646084,0.0255510490637682,0.050284769992985,6.83198029308007,"positive"
0.3875,0.038137737215238,0.332233757055257,0.00558445530550061,2.22823852982312,0.0124434984797916,0.0256942387354464,0.0505812356950296,6.82926715836956,"positive"
0.38875,0.0383588957122814,0.336365788378465,0.00561907526719019,2.22823852982312,0.0125206400123293,0.0258382556999521,0.0508795357246107,6.82654954566264,"positive"
0.39,0.0385813933943744,0.340550764359253,0.00565392275064903,2.22823852982312,0.0125982885176397,0.0259831048767348,0.0511796819120141,6.82382747269506,"positive"
0.39125,0.0388052386908537,0.344789381085393,0.00568899931757975,2.22823852982312,0.0126764474755686,0.0261287912152851,0.0514816861664223,6.82110095723521,"positive"
0.3925,0.0390304400858885,0.349082343999245,0.00572430654072691,2.22823852982312,0.0127551203905662,0.0262753196953223,0.0517855604764547,6.8183700170837,"positive"
0.39375,0.0392570061188475,0.353430368025823,0.00575984600395662,2.22823852982312,0.0128343107918639,0.0264226953269836,0.0520913169107113,6.81563467007289,"positive"
0.395,0.0394849453846674,0.357834177702638,0.00579561930233671,2.22823852982312,0.0129140222336532,0.0265709231510141,0.0523989676183206,6.81289493406643,"positive"
0.39625,0.0397142665342245,0.362294507311351,0.0058316280422176,2.22823852982312,0.0129942582952662,0.0267200082389583,0.0527085248294907,6.81015082695883,"positive"
0.3975,0.039944978274709,0.366812101011253,0.00586787384131363,2.22823852982312,0.0130750225813562,0.0268699556933527,0.0530200008560652,6.80740236667504,"positive"
0.39875,0.0401770893700008,0.371387712974604,0.00590435832878505,2.22823852982312,0.0131563187220809,0.0270207706479199,0.0533334080920816,6.80464957116992,"positive"
0.4,0.0404106086410493,0.376022107523855,0.00594108314532063,2.22823852982312,0.0132381503732861,0.0271724582677632,0.0536487590143354,6.80189245842787,"positive"
